# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.0,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.01486837 0.13256522 0.01525423 0.13477884
0.01002550 0.00632453 0.01582790 0.00936091
0.01249295 0.00293954 0.01756634 0.01425715
0.01153567 0.01930822 0.01508788 0.01903887
0.00807246 0.00803138 0.01363100 0.00672248
0.00444357 0.00299247 0.01218686 0.00500746
0.00297854 0.00203585 0.01357190 0.00339233
0.00261701 0.00139755 0.01369322 0.00576274
0.00231087 0.00133369 0.01305891 0.00548922
0.00232888 0.00117844 0.01377145 0.00538703
0.00237376 0.00119471 0.01350621 0.00598918
0.00206681 0.00108428 0.01381891 0.00453748
0.00312063 0.00091448 0.01368128 0.00475629
0.00274015 0.00129280 0.01342562 0.00471261
0.00251289 0.00124180 0.01465664 0.00574531
0.00312113 0.00148163 0.01294223 0.00535755
0.00343476 0.00128054 0.01412522 0.00585973
0.00249242 0.00124448 0.01383059 0.00516268
0.00211857 0.00103184 0.01533834 0.00546191
0.00216644 0.00110149 0.01386931 0.00562609
0.00215933 0.00102011 0.01379285 0.00581207
0.00217035 0.00131300 0.01329592 0.00535142
0.00328135 0.00098205 0.01336338 0.00556095
0.00241502 0.00108210 0.01405460 0.00567609
0.00229674 0.00123307 0.01330031 0.00592513
0.00189940 0.00129868 0.01396392 0.00593120
0.00211238 0.00137308 0.01404881 0.00549942
0.00206092 0.00153592 0.01395488 0.00618700
0.00212030 0.00163746 0.01292262 0.00514662
0.00343749 0.00161104 0.01309548 0.00607671
0.00270939 0.00144733 0.01435759 0.00796004
0.00270741 0.00168300 0.01371141 0.00588349
0.00264217 0.00147556 0.01417788 0.00555287
0.00220224 0.00157399 0.01410071 0.00691198
0.00235502 0.00147482 0.01448476 0.00725198
0.00219340 0.00178032 0.01428859 0.00699414
0.00237218 0.00168133 0.01380698 0.00673006
0.00217671 0.00164740 0.01426132 0.00603433
0.00402996 0.00190890 0.01663551 0.00894176
0.00313464 0.00170137 0.01155951 0.00551110
0.00307227 0.00177434 0.01221445 0.00671740
0.00269151 0.00199424 0.01408988 0.00725035
0.00269116 0.00197154 0.01258692 0.00710971
0.00298625 0.00184663 0.01317214 0.00573589
0.00358227 0.00195265 0.02673142 0.01244633
