# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.5,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.69207354 0.50249293 0.69181616 0.50358741
0.54470856 0.71538545 0.48042052 0.72960410
0.44083850 0.76927465 0.41407671 0.80294337
0.40298684 0.80973769 0.39599752 0.81439632
0.39105647 0.81756263 0.38873181 0.81932698
0.38414971 0.82082987 0.38342357 0.82088150
0.37879237 0.82419635 0.38049899 0.82445265
0.37506723 0.82611268 0.37597591 0.82573453
0.37155216 0.82821456 0.37280108 0.82620055
0.36829496 0.82950937 0.37099603 0.82891930
0.36674074 0.83069624 0.37061954 0.82907457
0.36426406 0.83152061 0.36833394 0.82965724
0.36313783 0.83260393 0.37144248 0.83000752
0.36088928 0.83316068 0.36646765 0.83140513
0.35903410 0.83432598 0.36371016 0.83194898
0.35673663 0.83517193 0.36152898 0.83381295
0.35508143 0.83606533 0.36112082 0.83392924
0.35473320 0.83652280 0.36140147 0.83466717
0.35314467 0.83799456 0.35995936 0.83482202
0.35144712 0.83846068 0.35810226 0.83598705
0.35095831 0.83894840 0.35785968 0.83497819
0.34981236 0.83984612 0.35893051 0.83478400
0.34823568 0.84052802 0.35532961 0.83703572
0.34697777 0.84136533 0.35617881 0.83726820
0.34671235 0.84178399 0.35691027 0.83664744
0.34626989 0.84277235 0.35757216 0.83823941
0.34396046 0.84371758 0.35342248 0.83854980
0.34281889 0.84416211 0.35241324 0.83987104
0.34226779 0.84519796 0.35361027 0.83862717
0.34081819 0.84543966 0.35142249 0.84056835
0.34145395 0.84617767 0.35494234 0.83878218
0.34018059 0.84696751 0.35401038 0.83769503
0.33840842 0.84734297 0.34953302 0.84173349
0.33736875 0.84835725 0.35274121 0.84103454
0.33740405 0.84862053 0.35044469 0.84068363
0.33632180 0.85011817 0.34966799 0.84375265
0.33490683 0.85020019 0.34824102 0.84402512
0.33421357 0.85116697 0.34734479 0.84363593
0.33317592 0.85195252 0.34844173 0.84313181
0.33337170 0.85218989 0.35222629 0.84200576
0.33216855 0.85273802 0.34990599 0.84375374
0.33062018 0.85325591 0.34552195 0.84363385
0.32945047 0.85406736 0.34429028 0.84515117
0.32873216 0.85439969 0.34504751 0.84604303
0.32832824 0.85528874 0.34525091 0.84577102
0.32708099 0.85572467 0.34775475 0.84453005
0.32642011 0.85629873 0.34707576 0.84507335
0.32569413 0.85708424 0.34996469 0.84550036
0.32476890 0.85748134 0.34593987 0.84643123
0.32308599 0.85764527 0.34135532 0.84938390
0.32196497 0.85862073 0.34061854 0.84934300
0.32231490 0.85946237 0.34775711 0.84530663
0.32151220 0.86029533 0.45831970 0.81976352
0.32729254 0.85748559 0.34456877 0.84534546
0.31955738 0.86042482 0.34506801 0.84468605
0.31849084 0.86092548 0.35125813 0.84251133
0.31746158 0.86132255 0.33908541 0.84887843
0.31836258 0.86223754 0.38548317 0.82546994
0.31767368 0.86217281 0.35507545 0.83754330
0.31563348 0.86278136 0.34990420 0.84060842
0.31575970 0.86304464 0.35854664 0.83800876
0.31331113 0.86388628 0.34325975 0.84635468
0.31261867 0.86463292 0.34150465 0.84728535
0.31138164 0.86478829 0.34897331 0.84522989
0.31033238 0.86547456 0.33773937 0.84926708
0.30911648 0.86590617 0.34165949 0.84786883
0.30867740 0.86622124 0.33696050 0.85120789
0.30715269 0.86693339 0.33610054 0.85081906
0.30678829 0.86764551 0.35509811 0.84146437
0.30677093 0.86707146 0.34590013 0.84371583
0.30497730 0.86839219 0.33646374 0.85008183
0.30381503 0.86843101 0.33888610 0.84872332
0.30330313 0.86925107 0.36684006 0.83474907
0.30386544 0.86922948 0.39701471 0.81529967
0.30383535 0.86870724 0.34036457 0.84682133
0.30139065 0.87065808 0.38017812 0.82880809
0.30084871 0.87026967 0.34548326 0.84658869
0.29955842 0.87078325 0.34236785 0.84569519
0.30011662 0.87164212 0.35395205 0.84258996
0.29916567 0.87166798 0.35185582 0.84406232
0.29792822 0.87177590 0.34454863 0.84814157
0.29631022 0.87296280 0.33635517 0.85081951
0.29506612 0.87341170 0.35024560 0.84623931
0.29503359 0.87347644 0.35953252 0.84235551
0.29406486 0.87379580 0.34099474 0.84922944
0.29245867 0.87473238 0.33399308 0.85346044
0.29318980 0.87491361 0.38380365 0.82558804
0.29220674 0.87416700 0.33986721 0.85198464
0.29069832 0.87551357 0.36477692 0.83622414
0.29188483 0.87560421 0.49579548 0.82617143
0.29382670 0.87484891 0.33847496 0.84957880
0.28865196 0.87667454 0.35804671 0.84142438
0.28821527 0.87668321 0.34413956 0.85058714
0.28708442 0.87676955 0.34638260 0.84752209
0.28694587 0.87755938 0.38841340 0.82846107
0.28652135 0.87793052 0.34305802 0.84906924
0.28543425 0.87883261 0.45077300 0.80182999
0.28629216 0.87775355 0.33398510 0.85303415
0.28261430 0.87952313 0.32892315 0.85679930
0.28175160 0.87946271 0.36771032 0.84441550
0.28791900 0.87894043 0.35262666 0.84697779
0.28300261 0.87965690 0.38832303 0.82787949
0.28178492 0.88068413 0.34526539 0.85020046
0.28041808 0.88083520 0.40292336 0.82345312
0.27986587 0.88162928 0.38200157 0.83416669
0.27886364 0.88141782 0.45739666 0.81631046
0.27918611 0.88213432 0.33874359 0.85284113
0.27622944 0.88313132 0.33038613 0.85835383
0.27540365 0.88358017 0.35141317 0.84841458
0.27564528 0.88359314 0.37445182 0.83599194
0.27576360 0.88309241 0.33128985 0.85703440
0.27303333 0.88455127 0.34132063 0.85377290
0.27296339 0.88495702 0.41727181 0.83572174
0.27407858 0.88445631 0.34922575 0.84856750
0.27194010 0.88541449 0.37620558 0.84360018
0.27208013 0.88543170 0.36523495 0.84301734
0.27019147 0.88575110 0.33805224 0.85423856
0.26916839 0.88644171 0.38559268 0.84390956
0.26880401 0.88693376 0.35550593 0.85024029
