# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.5,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.01602385 0.13295993 0.01607186 0.13391337
0.00955455 0.00397212 0.01322147 0.01704883
0.01064389 0.01518028 0.01051976 0.00912380
0.00614765 0.00419531 0.01239033 0.00535337
0.00551227 0.00198383 0.01299241 0.00574300
0.00287582 0.00148532 0.01256552 0.00544561
0.00261254 0.00154733 0.01175621 0.00576518
0.00300986 0.00135150 0.01223651 0.00447882
0.00229299 0.00161692 0.01301382 0.00519675
0.00239766 0.00155239 0.01267999 0.00594148
0.00290293 0.00147094 0.01141148 0.00499337
0.00214790 0.00125912 0.01409184 0.00507010
0.00329207 0.00161543 0.01118792 0.00567465
0.00275365 0.00155118 0.01444284 0.00548732
0.00248050 0.00160577 0.01320011 0.00586548
0.00198765 0.00178929 0.01410914 0.00665990
0.00248891 0.00189911 0.01390314 0.00661511
0.00236453 0.00202577 0.01583916 0.00792659
0.00204182 0.00206131 0.01413479 0.00551265
0.00162313 0.00225298 0.01367804 0.00521797
0.00234794 0.00182325 0.01423335 0.00656024
0.00318299 0.00225581 0.01297481 0.00692827
0.00272879 0.00250343 0.01406085 0.00723158
0.00267697 0.00242596 0.01299409 0.00689610
0.00301597 0.00251438 0.01285881 0.00676202
0.00255335 0.00216301 0.01550583 0.00612424
0.00218400 0.00233856 0.01331595 0.00759255
0.00199985 0.00259261 0.01480695 0.00711057
0.00203907 0.00246835 0.01490578 0.00650070
0.00215576 0.00249134 0.01364563 0.00696381
0.00302613 0.00246291 0.01708898 0.00922575
0.00336100 0.00240183 0.01038744 0.00554031
0.00259363 0.00269130 0.01385816 0.00689235
0.00263712 0.00276135 0.01196601 0.00645468
0.00240177 0.00277668 0.01525740 0.00695310
0.00193716 0.00250597 0.01584129 0.00812518
0.00186125 0.00252971 0.01448212 0.00708962
0.00257996 0.00274906 0.01346200 0.00601342
0.00241217 0.00253380 0.01831341 0.01199778
0.00375183 0.00241020 0.02172505 0.01076995
0.00309938 0.00218054 0.01251621 0.00753675
0.00336169 0.00288568 0.01432967 0.00764784
0.00294439 0.00237599 0.01357298 0.00682255
0.00265196 0.00206348 0.01260212 0.00732857
0.00277290 0.00240529 0.01590261 0.00829275
0.00280957 0.00199048 0.01713362 0.01161659
0.00306235 0.00207654 0.01663605 0.00850001
0.00399229 0.00209015 0.02238103 0.01187994
0.00349431 0.00219139 0.01638047 0.00726026
0.00256400 0.00220238 0.01189062 0.00721844
0.00269210 0.00229124 0.01373323 0.00771290
0.00389441 0.00218874 0.01387344 0.00713568
0.00278475 0.00198971 0.35062176 0.08243680
0.01927533 0.00646788 0.01926164 0.01029910
0.00216001 0.00148085 0.01605663 0.00840988
0.00258707 0.00188679 0.03495752 0.02265332
0.00287624 0.00186406 0.01337961 0.00736911
0.00368021 0.00158914 0.13590558 0.06621040
0.00494341 0.00162688 0.05526672 0.03478646
0.00414992 0.00228830 0.02542658 0.01747422
0.00530536 0.00160800 0.06063841 0.03271739
0.00312784 0.00174967 0.01671341 0.00784422
0.00413502 0.00154137 0.01254629 0.00643943
0.00310836 0.00232863 0.03035691 0.01507962
0.00276641 0.00128294 0.01239390 0.00653580
0.00262432 0.00148696 0.01675756 0.00806305
0.00263272 0.00144133 0.01377376 0.00618306
0.00234183 0.00178734 0.01461736 0.00667834
0.00394453 0.00189662 0.05987311 0.03220555
0.00503317 0.00313932 0.03345325 0.01935175
0.00295703 0.00150798 0.01780492 0.00925697
0.00260156 0.00137870 0.02004718 0.01207296
0.00241458 0.00136568 0.10087977 0.05649393
