# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[60, 20],batch=64,lr=1e-02,momentum=0.9,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.69042498 0.50696157 0.69022101 0.50932007
0.44941839 0.77533075 0.38686716 0.81983255
0.37889956 0.82468837 0.37312916 0.82779297
0.36756494 0.83060567 0.36673493 0.83031644
0.36082474 0.83307872 0.36280387 0.83381224
0.35691810 0.83551298 0.35879384 0.83485973
0.35392618 0.83783065 0.35851599 0.83602388
0.35006738 0.84016988 0.35362154 0.83823932
0.34618426 0.84251349 0.35373881 0.83901491
0.34321066 0.84479660 0.34863204 0.84177266
0.34015622 0.84685103 0.34907275 0.84351857
0.33751125 0.84899608 0.34811174 0.84390830
0.33438154 0.85048507 0.34454912 0.84612211
0.33218639 0.85205611 0.34428953 0.84802439
0.32889541 0.85417522 0.34519218 0.84581102
0.32694117 0.85517229 0.34380277 0.84569555
0.32514881 0.85722234 0.34134188 0.84767465
0.32440138 0.85748127 0.34240411 0.84755883
0.32334716 0.85749859 0.34745735 0.84662433
0.31994675 0.85953569 0.33637115 0.85047129
0.31628330 0.86143479 0.33527309 0.85245085
0.31390499 0.86246629 0.33574529 0.84996693
0.31158467 0.86395531 0.34137513 0.85101416
0.31506177 0.86341144 0.34074323 0.84713234
0.31071742 0.86420127 0.33463838 0.85109206
0.30818854 0.86566871 0.33096657 0.85419811
0.30430532 0.86795628 0.33683976 0.85307133
0.30230229 0.86872449 0.32887934 0.85590737
0.29848895 0.87077464 0.33243626 0.85420046
0.29717546 0.87130551 0.32795457 0.85722660
0.29581932 0.87218600 0.34008330 0.85198609
0.29557673 0.87186649 0.32549612 0.85955634
0.29232344 0.87368358 0.33803138 0.85334551
0.29249046 0.87380443 0.32563859 0.86021655
0.28864885 0.87496972 0.32597561 0.85932369
0.28588969 0.87695506 0.32374663 0.86060494
0.28469810 0.87727888 0.32234658 0.86204009
0.28146551 0.87948867 0.32283179 0.86394451
0.28145707 0.88023961 0.34249859 0.85241474
0.29001592 0.87547889 0.33613611 0.85210165
0.28304765 0.87808585 0.31980971 0.86297411
0.27636060 0.88194878 0.32150149 0.86363288
0.27527617 0.88210840 0.32667758 0.85893539
0.27310605 0.88345935 0.32289895 0.86285865
0.27293975 0.88361034 0.33664098 0.85540478
0.27674148 0.88137894 0.32589917 0.86153550
0.27054594 0.88560001 0.33575440 0.85668139
0.27728266 0.88173715 0.32781212 0.86149787
0.27350643 0.88291107 0.32325503 0.86176952
0.26518257 0.88701140 0.32684799 0.86053055
0.26555361 0.88712354 0.31917137 0.86553686
0.26283173 0.88921685 0.31931209 0.86440709
0.26329861 0.88886725 0.36657356 0.85773361
0.26720732 0.88787022 0.31898459 0.86425445
0.25842862 0.89121518 0.33047184 0.86041400
0.25970939 0.88960956 0.32434602 0.86576860
0.25628058 0.89242798 0.33346819 0.86107067
0.26146387 0.88919089 0.32850283 0.86328133
0.25606053 0.89123668 0.31857066 0.86685691
0.25333459 0.89365370 0.32040221 0.86763440
0.25015296 0.89512978 0.32319656 0.86619616
0.25176141 0.89355007 0.32475966 0.86611844
0.24752687 0.89587217 0.32279062 0.86685582
0.24607179 0.89676993 0.32329967 0.86805961
0.24573188 0.89771941 0.31740038 0.86988596
0.24183886 0.89964002 0.32381533 0.86782597
0.24469584 0.89695112 0.32539061 0.86627145
0.24240138 0.89869480 0.32721121 0.86798143
0.24101088 0.89964433 0.32551850 0.86712748
0.24268288 0.89913075 0.31854319 0.86945731
0.23692274 0.90106423 0.33212023 0.86495293
0.23574867 0.90205707 0.32091259 0.87128193
0.23517670 0.90231598 0.33752105 0.86580561
0.24122701 0.89893645 0.32809815 0.86654636
0.23468109 0.90207429 0.32528731 0.86879791
0.23488748 0.90219504 0.32451315 0.86969231
0.23200558 0.90395601 0.31779063 0.87376714
0.22831509 0.90567385 0.32486319 0.87004114
0.22936081 0.90547522 0.32598355 0.86992415
0.22817178 0.90599321 0.32612592 0.87104892
0.22741387 0.90584210 0.33601437 0.86887618
0.23201873 0.90362360 0.33210189 0.86836845
0.22994013 0.90405523 0.32686735 0.87011679
0.22558139 0.90659304 0.32917645 0.87155268
0.22305352 0.90824183 0.34078933 0.86615825
0.23289911 0.90307974 0.33513392 0.86786724
0.22658800 0.90654127 0.33725868 0.86720638
0.23222390 0.90378323 0.32779809 0.86895328
0.22188367 0.90853093 0.32960703 0.86914575
0.22343014 0.90762028 0.33002952 0.87128220
0.22094340 0.90911790 0.33110976 0.87027443
0.22506867 0.90654551 0.33519361 0.86949376
0.21879841 0.90966607 0.32525106 0.87279590
0.21416918 0.91108610 0.33222866 0.87035025
0.21312964 0.91211332 0.35856537 0.86607970
0.22852691 0.90669656 0.33822684 0.86728239
0.21652749 0.91093063 0.34356927 0.86864164
0.22523525 0.90605339 0.33505756 0.86863974
0.21935615 0.90942861 0.33620210 0.87019407
0.21908655 0.90953644 0.33489083 0.86992278
0.21483710 0.91163846 0.33609423 0.86922584
0.21780295 0.91019254 0.34109484 0.86840953
0.22083947 0.90853078 0.33722320 0.86860237
0.21138465 0.91252325 0.33566766 0.86833280
0.21449079 0.91128878 0.34050769 0.86708884
0.21489818 0.91202685 0.39568644 0.86126722
0.23057238 0.90461611 0.32993150 0.87132030
0.21505749 0.91039964 0.33883866 0.86716803
0.21571601 0.91052907 0.33704311 0.86864036
0.21303142 0.91172038 0.33726754 0.86968914
0.20726160 0.91424522 0.34422927 0.86871855
0.20897225 0.91363667 0.33239201 0.87143894
0.20394225 0.91567816 0.33860895 0.87085319
0.20429057 0.91570413 0.35617841 0.86487638
0.20986038 0.91359348 0.34269734 0.86871966
0.20388833 0.91653273 0.34022185 0.87089464
0.20420096 0.91600619 0.34891684 0.86774978
0.20240780 0.91643780 0.34755073 0.87143821
0.20024375 0.91750824 0.34104696 0.87143576
0.19755750 0.91894552 0.35768622 0.86836981
0.20180389 0.91667941 0.33694635 0.87248571
0.19686021 0.91889798 0.34736119 0.87217543
0.19818801 0.91872531 0.34579591 0.87310665
0.20219961 0.91765060 0.34929504 0.87073945
0.20074304 0.91780167 0.34933615 0.86980687
0.19617766 0.92012359 0.38420194 0.85718960
0.21456218 0.91108138 0.36541229 0.86219673
0.21491246 0.91170304 0.35906848 0.86456611
0.20953012 0.91235896 0.34764835 0.87000178
