# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 40, 20],batch=64,lr=1e-02,momentum=0.9,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.68697557 0.54762021 0.68662357 0.55302305
0.45490239 0.77503278 0.38610487 0.81750273
0.37546590 0.82662196 0.36927114 0.82965625
0.36360447 0.83245291 0.36806712 0.82930722
0.35841740 0.83623374 0.36491804 0.83307384
0.35355404 0.83818460 0.35705370 0.83485982
0.34966611 0.84048069 0.35704644 0.83905410
0.34504544 0.84384717 0.35415942 0.83959830
0.34057869 0.84626849 0.34922183 0.84379012
0.33694705 0.84883221 0.35143936 0.84018077
0.33496313 0.85073980 0.34653061 0.84344174
0.33115079 0.85352365 0.34375537 0.84604321
0.32821830 0.85492200 0.34567357 0.84557747
0.32544071 0.85716636 0.34855291 0.84573419
0.32655865 0.85616497 0.35808340 0.83820369
0.32272079 0.85764538 0.33705895 0.85066469
0.31515067 0.86202188 0.33498154 0.85151790
0.31438336 0.86342023 0.33732338 0.85178982
0.31482938 0.86184047 0.33927448 0.84915143
0.30977435 0.86433514 0.33686607 0.85155690
0.30667522 0.86640690 0.33551129 0.85171227
0.30323414 0.86945828 0.33569568 0.84969527
0.30245034 0.86908714 0.33766760 0.84919080
0.29879866 0.87090850 0.33361897 0.85299515
0.29589776 0.87303633 0.33159774 0.85606227
0.29285495 0.87408077 0.32600662 0.86029410
0.28814798 0.87691206 0.33318528 0.85485750
0.28601020 0.87801272 0.34795148 0.84876459
0.29654299 0.87114574 0.32989865 0.85749860
0.28616394 0.87770621 0.32279180 0.85978780
0.28091681 0.88043397 0.33147144 0.85792571
0.28089513 0.88121504 0.33105033 0.85722659
0.27775937 0.88235888 0.34046772 0.85245203
0.27943094 0.88150855 0.32603685 0.86002172
0.27378473 0.88354570 0.32492558 0.86188679
0.27189532 0.88525917 0.32398333 0.86060320
0.26944944 0.88618279 0.33245213 0.85575226
0.26925383 0.88585905 0.32912413 0.86106932
0.26343530 0.88942843 0.33480479 0.85932432
0.27254770 0.88520727 0.34055042 0.85284067
0.27127734 0.88493962 0.32950961 0.85936215
0.26407332 0.88918232 0.34173138 0.85773234
0.27056505 0.88433960 0.32688014 0.86339877
0.25705861 0.89185831 0.32501065 0.86456291
0.25372003 0.89368397 0.32249724 0.86596080
0.25148145 0.89557013 0.32446101 0.86433089
0.25670855 0.89167265 0.33221902 0.85881813
0.25222595 0.89454710 0.32476368 0.86689219
0.24403223 0.89821140 0.32261679 0.86557323
0.24114684 0.90011916 0.33025176 0.86565151
0.24086841 0.90078813 0.32194642 0.86421344
0.23536688 0.90215629 0.32289358 0.86813598
0.23515224 0.90286415 0.33547287 0.86370735
0.23667118 0.90185408 0.32497597 0.86856309
