# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.9,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.01602385 0.13295993 0.01607186 0.13391337
0.00648594 0.00571823 0.01332159 0.00856969
0.00231709 0.00148963 0.01258733 0.00567052
0.00171693 0.00088308 0.01397455 0.00543661
0.00362611 0.00152744 0.01722234 0.00748209
0.00360580 0.00270379 0.01363267 0.00720304
0.00251633 0.00160044 0.01522922 0.01031771
0.00564966 0.00293003 0.01026428 0.00492201
0.00372486 0.00276786 0.01246747 0.00577223
0.00277673 0.00235545 0.01130495 0.00600930
0.00329212 0.00255699 0.01247737 0.00517554
0.00521907 0.00276323 0.01450436 0.00591851
0.00316367 0.00241725 0.03320239 0.01790516
0.00746457 0.00578081 0.01639492 0.00855151
0.00409264 0.00355188 0.01348533 0.00604090
0.00233190 0.00197240 0.01597461 0.00810512
0.00264230 0.00176510 0.01453262 0.00733328
0.00333675 0.00167017 0.01575774 0.00665041
0.00323853 0.00274627 0.01519223 0.00587524
0.00294042 0.00262588 0.01313184 0.00607684
0.00272560 0.00143213 0.01429795 0.00826216
0.00272089 0.00171372 0.01707644 0.00814977
0.00520717 0.00270961 0.01546797 0.00688277
0.00348738 0.00195462 0.01214370 0.00730138
0.00536990 0.00300767 0.01529755 0.00776438
0.00601921 0.00360405 0.02144920 0.00986931
0.00594819 0.00379550 0.01678013 0.00770157
0.00295931 0.00243209 0.01794321 0.00719163
0.00650613 0.00254295 0.01995630 0.01250474
0.00977006 0.00640452 0.01509836 0.00650951
0.00274347 0.00191295 0.01724370 0.00856569
0.00346601 0.00299115 0.01046137 0.00404315
0.00440138 0.00366400 0.01461291 0.00518147
0.00399451 0.00277404 0.01327415 0.00664430
0.00238821 0.00252367 0.02092032 0.00908125
0.01275603 0.00769075 0.01833472 0.00811710
0.01083187 0.00607109 0.01553409 0.00836405
0.00998063 0.00550525 0.01594585 0.00696994
0.00285645 0.00197865 0.01977340 0.00959731
0.00569763 0.00459651 0.01706588 0.00780386
0.00723728 0.00388422 0.01609959 0.00779983
0.00781312 0.00471840 0.02467657 0.01132587
0.00634810 0.00350126 0.01586880 0.00811655
0.00593704 0.00279372 0.02026285 0.00886082
0.00282420 0.00212102 0.01586242 0.00592010
0.00334235 0.00228073 0.02069995 0.00803788
0.00856445 0.00473673 0.01503282 0.00672111
0.00643993 0.00377993 0.03171663 0.01179723
0.02266585 0.00951518 0.03011274 0.01327697
0.00915030 0.00461416 0.01386628 0.00657558
0.00476565 0.00270605 0.01835120 0.00846198
0.00488371 0.00260630 0.01797800 0.00582014
0.00699580 0.00451638 0.14922550 0.04395540
0.02816130 0.01184170 0.01779655 0.00850794
0.00954426 0.00542529 0.01511848 0.00655270
0.00697010 0.00289029 0.02486797 0.01083743
0.00915709 0.00416816 0.01748317 0.00905980
0.00774617 0.00230080 0.06920441 0.03857304
0.01988432 0.00931284 0.03157877 0.01639931
0.02678567 0.01296768 0.01217079 0.00661210
0.01360453 0.00534603 0.07932952 0.03288363
0.01994744 0.00814396 0.01816298 0.00714496
0.00945243 0.00471530 0.04215141 0.01668491
0.02047676 0.00976058 0.01849333 0.00890122
0.00823321 0.00385408 0.01308911 0.00688037
0.00536936 0.00298417 0.02113470 0.00973123
0.01215572 0.00567302 0.02167307 0.00944217
0.00745234 0.00359126 0.02144157 0.00782149
0.00611100 0.00248193 0.03452151 0.01135971
0.02188954 0.00933073 0.02102949 0.00971140
0.00818510 0.00396986 0.01849073 0.00888094
0.00746783 0.00369314 0.01734153 0.00787636
0.00606187 0.00213579 0.02662423 0.01220393
0.00925927 0.00376774 0.05390331 0.01865733
0.04093855 0.01993971 0.01569414 0.00787643
0.01436376 0.00681233 0.01454327 0.00740707
0.00866906 0.00399111 0.01248080 0.00530316
0.00881506 0.00375200 0.01474957 0.00567570
0.00779743 0.00364106 0.05672073 0.03128583
0.02152320 0.00903937 0.01950692 0.00758155
0.01332504 0.00448059 0.01708248 0.00928213
0.01347655 0.00644620 0.01744216 0.00697571
0.00832099 0.00289095 0.02028823 0.00759049
0.00721201 0.00276237 0.03946670 0.01258663
0.02211324 0.00899454 0.02964222 0.00888752
0.01730316 0.00732503 0.02382964 0.01041377
0.00729536 0.00305830 0.03315064 0.01211357
0.02394485 0.01042955 0.01685602 0.00783811
0.01049379 0.00491192 0.02299450 0.00834511
0.01418039 0.00593953 0.06097914 0.03186687
0.03082782 0.01105495 0.01984660 0.00453256
0.01427946 0.00649402 0.02349064 0.00748427
0.00996845 0.00415705 0.02937344 0.00991678
0.00984444 0.00437527 0.01638218 0.00683714
0.01189725 0.00454571 0.06662232 0.01885582
0.03327394 0.01553713 0.02222691 0.00829594
0.01624778 0.00700535 0.01839847 0.01013273
0.02083721 0.00937160 0.02249050 0.00625713
0.01175787 0.00498454 0.02292836 0.00960954
0.01050998 0.00494316 0.02458448 0.00661343
0.04721265 0.01632876 0.02647760 0.00771173
0.01805367 0.00852423 0.16347428 0.03716376
0.06158399 0.02798090 0.03835970 0.01549136
0.04048120 0.02018947 0.03445963 0.01329712
0.03257685 0.01644169 0.02987092 0.01043535
0.03436324 0.01584669 0.02719862 0.01017773
0.03101445 0.01399757 0.02305365 0.00778603
0.02447660 0.01085753 0.02781151 0.00815974
0.02385197 0.01104648 0.03529780 0.01118214
0.01995951 0.00940214 0.06208074 0.01643666
0.04747253 0.02091664 0.04155201 0.01178267
0.03333672 0.01538167 0.02784449 0.00809296
0.02257097 0.01048419 0.04099198 0.01199547
0.02375946 0.01084922 0.03142132 0.00986935
0.02184474 0.00894456 0.02990094 0.00694200
0.02350026 0.00896721 0.02276626 0.00457208
0.01541378 0.00687782 0.03113866 0.01148092
0.02225024 0.01077265 0.01902159 0.00779406
0.01643663 0.00749670 0.07256786 0.01493117
0.04617332 0.02113770 0.02381397 0.01111774
0.02401563 0.01154474 0.02572511 0.00767500
0.02140912 0.01056308 0.03074158 0.00869643
0.01815620 0.00810812 0.03755523 0.01038190
0.02702835 0.01138913 0.03588462 0.01170098
0.01743387 0.00804603 0.03205322 0.00951152
0.01538255 0.00681147 0.02030955 0.00502626
0.01351268 0.00647065 0.02427578 0.00361964
0.01473766 0.00673849 0.03050251 0.00834901
0.02656285 0.01224717 0.03055260 0.01105888
