# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 40, 20],batch=64,lr=1e-02,momentum=0.0,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.01381053 0.17118871 0.01385190 0.17245248
0.01410174 0.00403131 0.02055040 0.00936091
0.02627115 0.00242247 0.02978300 0.01252192
0.02865087 0.02539448 0.02180249 0.03102669
0.01770354 0.02613588 0.01171225 0.01075852
0.00883187 0.00657393 0.00970904 0.00681045
0.00669809 0.00360635 0.01270135 0.00635210
0.00563523 0.00275045 0.01247102 0.00654965
0.00541574 0.00245749 0.01279851 0.00507584
0.00508649 0.00208463 0.01244390 0.00642224
0.00392025 0.00205750 0.01451943 0.00575724
0.00448262 0.00164374 0.01540452 0.00635939
0.00411669 0.00183337 0.01376962 0.00654821
0.00465481 0.00181307 0.01181059 0.00445775
0.00629132 0.00180799 0.01373563 0.00618978
0.00412874 0.00205703 0.01317949 0.00526806
0.00402485 0.00168229 0.01329731 0.00694742
0.00506364 0.00206093 0.01322937 0.00634068
0.00350065 0.00222594 0.01475958 0.00674318
0.00360778 0.00232486 0.01298782 0.00605856
0.00379085 0.00218199 0.01523642 0.00734076
0.00399974 0.00230572 0.01695036 0.00806250
0.00354784 0.00214683 0.01441666 0.00714067
0.00313387 0.00264992 0.01409272 0.00720685
0.00357240 0.00241484 0.01440688 0.00542500
0.00325542 0.00243511 0.01435813 0.00675579
0.00331878 0.00262387 0.01222678 0.00619370
0.00363887 0.00227060 0.02279506 0.01110402
0.00348852 0.00241487 0.01138275 0.00637430
0.00296650 0.00298342 0.01492373 0.00831824
0.00352804 0.00288460 0.01392835 0.00907426
0.00282414 0.00262423 0.02585412 0.01554082
0.00281033 0.00265875 0.01670375 0.00869570
0.00311384 0.00282200 0.01770722 0.00948850
0.00352644 0.00276188 0.02056362 0.01130212
0.00318383 0.00280384 0.01615026 0.00923948
0.00339555 0.00301877 0.02407778 0.01355100
0.00311094 0.00238222 0.03060906 0.02185249
