# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.2,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.01486837 0.13256522 0.01525423 0.13477884
0.01012986 0.00501961 0.01633057 0.00936091
0.01302210 0.00965823 0.01725725 0.02318659
0.00832683 0.01337605 0.01299815 0.00829730
0.00485690 0.00317847 0.01310054 0.00464846
0.00376722 0.00182745 0.01231185 0.00465014
0.00245918 0.00138908 0.01371553 0.00409908
0.00244493 0.00098095 0.01379165 0.00608984
0.00216920 0.00104773 0.01308965 0.00563319
0.00230478 0.00109724 0.01388670 0.00546706
0.00241037 0.00120271 0.01381014 0.00604926
0.00216365 0.00134567 0.01396542 0.00495010
0.00310688 0.00094407 0.01359634 0.00540659
0.00289518 0.00141747 0.01343676 0.00478768
0.00253681 0.00136706 0.01487543 0.00680696
0.00317511 0.00133829 0.01294403 0.00551396
0.00341389 0.00109431 0.01445552 0.00607135
0.00251076 0.00124164 0.01406393 0.00647267
0.00218385 0.00114918 0.01621795 0.00601160
0.00217381 0.00126564 0.01395574 0.00608139
0.00215125 0.00093989 0.01399610 0.00563152
0.00216163 0.00123163 0.01343765 0.00522032
0.00325884 0.00119229 0.01368413 0.00584368
0.00242310 0.00154388 0.01415438 0.00582506
0.00229745 0.00144882 0.01335222 0.00596646
0.00195487 0.00138673 0.01421443 0.00755952
0.00215854 0.00156164 0.01434374 0.00706806
0.00213369 0.00211595 0.01437763 0.00681907
0.00213072 0.00197248 0.01319015 0.00574602
0.00360390 0.00165559 0.01882624 0.00797958
0.00294716 0.00181915 0.01480579 0.00779402
0.00282937 0.00198532 0.01376061 0.00689354
0.00265761 0.00211968 0.01458085 0.00597262
0.00233972 0.00218112 0.01440060 0.00821152
0.00243882 0.00168034 0.01432134 0.00639302
0.00231866 0.00219365 0.01460060 0.00606874
0.00249513 0.00204039 0.01420778 0.00555566
0.00229604 0.00219966 0.01469908 0.00627436
0.00423558 0.00217709 0.01774828 0.00899370
0.00331146 0.00236821 0.01209846 0.00585938
0.00334276 0.00220328 0.01290213 0.00690466
0.00274731 0.00254559 0.01543113 0.00749246
0.00277730 0.00259333 0.01263765 0.00675396
0.00308353 0.00242265 0.01356132 0.00639426
0.00386979 0.00275268 0.03640428 0.01739434
0.00288962 0.00267294 0.01444498 0.00671083
0.00260712 0.00280726 0.01469841 0.00755609
0.00230447 0.00236987 0.01546508 0.00738897
0.00283882 0.00254722 0.01241411 0.00777338
0.00270020 0.00263766 0.01502023 0.00730384
0.00236595 0.00278944 0.01296359 0.00662889
0.00230684 0.00252506 0.01619326 0.00800158
0.00350097 0.00234502 0.02301403 0.01176915
0.00258696 0.00293620 0.01631262 0.00807873
0.00229090 0.00248457 0.01525776 0.00925361
0.00265992 0.00269065 0.01734398 0.01003209
0.00260205 0.00269164 0.01521594 0.00742460
0.00257440 0.00296821 0.02315470 0.01084890
0.00286388 0.00259912 0.01571553 0.00899446
0.00328807 0.00278761 0.01532564 0.00625991
0.00387624 0.00253335 0.01502519 0.00657555
0.00333778 0.00295540 0.01644566 0.00631943
0.00277615 0.00275247 0.01849334 0.00840144
0.00302644 0.00292850 0.01789771 0.00711813
0.00317007 0.00260293 0.01571578 0.00769373
0.00315566 0.00257047 0.06676171 0.01933021
0.00390344 0.00287096 0.02319963 0.01159023
0.00312213 0.00280287 0.01583884 0.00956977
0.00314282 0.00243591 0.05647806 0.03186445
0.00408603 0.00259919 0.02769973 0.01615172
0.00525524 0.00292897 0.09122919 0.02992635
0.00357002 0.00264841 0.01399606 0.00854693
0.00371904 0.00264329 0.02429942 0.01210018
0.00354648 0.00284920 0.01375269 0.00711897
0.00410433 0.00273961 0.01715272 0.00808464
0.00388428 0.00271386 0.01716580 0.00968333
0.00373492 0.00259162 0.02071088 0.01178008
0.00413118 0.00283267 0.01635961 0.00780308
0.00505379 0.00260513 0.04346156 0.02563338
0.00470454 0.00268051 0.02468524 0.01322016
0.00394665 0.00265615 0.02043223 0.01464354
0.00379135 0.00225796 0.01574938 0.00949363
0.00430070 0.00236108 0.01859157 0.01405272
0.00456810 0.00308309 0.01443118 0.00750992
0.00417655 0.00317265 0.01851228 0.00835203
0.00335142 0.00304427 0.02560972 0.01878730
0.00390330 0.00273060 0.02699229 0.01453812
0.00407270 0.00277807 0.01604277 0.00735431
0.00443761 0.00288427 0.01496280 0.00741124
0.00487232 0.00297720 0.01349666 0.00657128
0.00546847 0.00277738 0.03283579 0.01748970
0.00446213 0.00279916 0.01586805 0.00699238
