# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 20],batch=64,lr=1e-02,momentum=0.2,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.70454719 0.43529519 0.70456827 0.43631263
0.57269829 0.70893309 0.51934980 0.71674139
0.48202994 0.73257225 0.45022507 0.75952688
0.42930985 0.78701861 0.41458958 0.80542548
0.40424732 0.80999674 0.39995620 0.81264942
0.39512970 0.81595711 0.39385230 0.81719207
0.38843369 0.81932361 0.38865464 0.81738661
0.38419592 0.82146001 0.38515926 0.82185073
0.38075135 0.82335905 0.38170301 0.82324988
0.37748524 0.82475745 0.37908930 0.82491876
0.37589162 0.82628961 0.37812855 0.82557924
0.37303568 0.82765344 0.37501408 0.82600726
0.37142035 0.82848645 0.37368482 0.82709386
0.36900568 0.82940571 0.37199650 0.82787080
0.36709214 0.83029916 0.37090239 0.82942296
0.36617723 0.83104579 0.37015722 0.82981179
0.36492464 0.83196082 0.36846848 0.83066646
0.36284503 0.83250893 0.36658628 0.83086128
0.36187223 0.83357931 0.36695301 0.83120994
0.36003749 0.83420080 0.36419638 0.83256955
0.35876526 0.83441231 0.36398381 0.83132740
0.35778119 0.83467556 0.36347215 0.83128858
0.35764547 0.83536613 0.36355338 0.83229826
0.35649293 0.83595744 0.36361872 0.83338521
0.35519432 0.83610848 0.36081336 0.83451154
0.35431557 0.83656168 0.36009028 0.83435581
0.35291637 0.83690696 0.35909989 0.83420097
0.35198067 0.83790394 0.35921453 0.83509310
0.35162555 0.83826216 0.35822952 0.83350177
0.35158546 0.83870239 0.36489504 0.83140649
0.35034175 0.83891823 0.35681786 0.83594860
0.34972189 0.83970369 0.35742192 0.83544375
0.34892229 0.84034246 0.35621208 0.83660826
0.34746542 0.84045470 0.35487807 0.83664762
0.34722401 0.84107621 0.35569439 0.83664736
0.34610323 0.84155096 0.35360999 0.83649189
0.34595596 0.84246162 0.35487716 0.83742393
0.34475407 0.84265155 0.35404310 0.83746248
0.34523723 0.84311767 0.35419112 0.83858789
0.34459601 0.84378234 0.35707439 0.83657072
0.34376623 0.84402404 0.35572768 0.83711373
0.34333307 0.84467575 0.35710448 0.83820105
0.34233622 0.84528863 0.35453124 0.83699772
0.34125819 0.84594468 0.35191347 0.84091890
0.34093674 0.84594467 0.35852566 0.83707501
0.34003763 0.84640648 0.34948359 0.84029669
