# pytorch neural network ReLU CrossEntropyLoss Adam:
#  unit=[80, 20],batch=64,lr=1e-03,betas=(0.9, 0.999),eps=1e-08,decay=0.0,amsgrad=False,epoch=32
# train_loss, train_acc, val_loss, val_acc
0.70043329 0.46190037 0.70108837 0.45936562
0.42984990 0.78779073 0.37107301 0.82934586
0.36242134 0.83284132 0.36112549 0.83346104
0.35315533 0.83869389 0.35557122 0.83765485
0.34498456 0.84270346 0.35167035 0.84118937
0.33762655 0.84829706 0.34548781 0.84441188
0.33051259 0.85238428 0.34034654 0.85011975
0.32361072 0.85688583 0.33682327 0.85015912
0.31576611 0.86127514 0.33583963 0.85241130
0.30871645 0.86597096 0.33279060 0.85330434
0.30155234 0.86971726 0.32839442 0.85520734
0.29451452 0.87348511 0.32738469 0.85745943
0.28817143 0.87622148 0.32526411 0.86021681
0.28093606 0.88069285 0.32404547 0.86095366
0.27500115 0.88339468 0.32192782 0.86208125
0.26833332 0.88673525 0.32138819 0.86204189
0.26220672 0.88974781 0.32235482 0.86289430
0.25628000 0.89292009 0.32123873 0.86382652
0.25134188 0.89588950 0.31897410 0.86728322
0.24650545 0.89793956 0.32247548 0.86666272
0.24040734 0.90059389 0.31972066 0.86786506
0.23617062 0.90288569 0.32280967 0.86864299
0.23131824 0.90424522 0.32194173 0.86860327
0.22638031 0.90727506 0.32191453 0.86899119
0.22248819 0.90928199 0.32237858 0.86996161
0.21804805 0.91077097 0.32364363 0.87011562
0.21379085 0.91316207 0.32590599 0.87093298
0.21021611 0.91500928 0.33201387 0.86654328
0.20491007 0.91689541 0.33418843 0.86899092
0.20132080 0.91880736 0.33464809 0.86879801
0.19709963 0.92033523 0.33374328 0.87163150
0.19406624 0.92169911 0.33917285 0.86708921
0.19051739 0.92395205 0.33771671 0.86887464
