# pytorch neural network ReLU CrossEntropyLoss Adam:
#  unit=[40],batch=64,lr=1e-03,betas=(0.9, 0.999),eps=1e-08,decay=0.0,amsgrad=False,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.03558023 0.13459078 0.03577042 0.13483812
0.01157111 0.00932576 0.01139615 0.00471351
0.00432778 0.00220306 0.01304639 0.00403871
0.00537382 0.00179340 0.01332953 0.00442112
0.00382228 0.00217683 0.01342113 0.00651539
0.00311850 0.00227755 0.01345788 0.00611691
0.00394566 0.00255347 0.01430885 0.00759863
0.00439933 0.00290004 0.01475461 0.00785271
0.00498898 0.00267404 0.01499172 0.00761630
0.00486821 0.00315001 0.01481639 0.00865633
0.00491848 0.00299884 0.01504759 0.00893354
0.00446652 0.00306679 0.01532295 0.00833708
0.00518004 0.00318104 0.01422991 0.00702854
0.00534427 0.00324297 0.01439337 0.00730526
0.00454840 0.00301428 0.01497888 0.00798507
0.00446151 0.00240123 0.01558928 0.00790638
0.00412250 0.00244451 0.01450326 0.00790964
0.00391947 0.00248193 0.01560410 0.00707589
0.00332616 0.00245587 0.01547362 0.00646877
0.00320163 0.00166030 0.01575507 0.00835666
0.00350049 0.00236552 0.01564476 0.00705242
0.00332255 0.00237701 0.01456856 0.00722381
0.00251612 0.00185125 0.01544466 0.00770894
0.00255562 0.00166398 0.01531242 0.00624891
0.00280131 0.00166205 0.01487015 0.00661975
0.00258230 0.00191840 0.01357920 0.00720437
0.00241161 0.00173749 0.01601198 0.00579513
0.00297941 0.00219242 0.01449259 0.00757307
0.00214305 0.00147267 0.01488362 0.00818914
0.00293746 0.00170536 0.01437816 0.00747071
0.00264643 0.00192693 0.01528528 0.00738104
0.00212647 0.00178473 0.01418875 0.00830358
0.00282982 0.00134556 0.01502922 0.00752363
0.00266995 0.00224093 0.01440596 0.00677032
0.00273484 0.00198064 0.01487985 0.00592319
0.00222731 0.00142663 0.01475558 0.00693334
0.00193633 0.00160033 0.01354857 0.00721436
0.00277616 0.00178319 0.01661378 0.00876197
0.00399597 0.00204033 0.01441038 0.00711775
0.00317176 0.00245483 0.01440159 0.00752147
0.00315193 0.00186469 0.01498282 0.00768898
0.00346221 0.00186490 0.01480336 0.00712707
0.00285984 0.00189901 0.01493485 0.00846367
0.00272662 0.00158260 0.01496451 0.00679517
0.00301511 0.00190891 0.01569530 0.00723870
0.00367013 0.00190210 0.01568346 0.00686327
0.00327076 0.00206194 0.01526400 0.00766676
0.00320036 0.00169208 0.01436191 0.00878752
0.00435597 0.00177664 0.01549375 0.00719740
0.00321580 0.00157904 0.01670126 0.00725807
0.00342671 0.00159171 0.01604483 0.00762822
0.00328187 0.00167708 0.01735120 0.00835659
0.00355089 0.00184535 0.01482012 0.00657945
0.00356883 0.00176041 0.01563402 0.00597723
0.00280452 0.00169518 0.01431030 0.00860261
0.00296588 0.00212371 0.01690736 0.00780766
0.00346045 0.00178007 0.01581231 0.00829131
0.00317526 0.00193642 0.01715560 0.00816664
0.00328826 0.00171314 0.01628198 0.00852432
0.00398117 0.00194113 0.01570022 0.00688110
0.00366640 0.00209622 0.01596601 0.00824400
0.00350053 0.00186507 0.01669062 0.00729974
0.00368574 0.00241276 0.01636588 0.00811520
0.00436997 0.00172768 0.01555317 0.00775701
0.00423739 0.00202332 0.01578487 0.00824015
0.00330828 0.00171695 0.01763826 0.00811520
0.00301753 0.00185984 0.01744274 0.00801294
0.00379193 0.00212965 0.01602089 0.00706802
0.00367717 0.00206406 0.01854537 0.00747927
0.00362726 0.00150465 0.01706690 0.00751723
0.00355771 0.00179722 0.01777147 0.00745337
0.00317722 0.00160500 0.01692100 0.00652757
0.00305248 0.00187009 0.01783333 0.00795727
0.00317315 0.00181442 0.01654357 0.00699840
0.00293838 0.00176720 0.01654653 0.00781267
0.00319845 0.00185097 0.01658488 0.00777511
0.00340699 0.00182317 0.01771194 0.00810778
0.00465010 0.00200991 0.01831079 0.00881465
0.00351761 0.00192296 0.01706531 0.00667905
0.00302781 0.00190710 0.01670098 0.00753979
0.00322717 0.00164660 0.01749122 0.00734517
0.00389925 0.00210702 0.01893023 0.00907134
0.00331652 0.00196859 0.01587019 0.00726587
0.00390566 0.00178288 0.01592749 0.00691915
0.00333445 0.00219514 0.01633486 0.00711870
0.00289296 0.00157809 0.01711666 0.00708316
0.00252228 0.00145752 0.01660723 0.00735757
0.00325764 0.00198037 0.01796458 0.00558603
0.00323112 0.00227734 0.01758440 0.00716793
0.00302731 0.00173957 0.01701283 0.00583768
0.00404802 0.00172650 0.01652372 0.00747340
0.00370363 0.00170727 0.01833147 0.00815937
0.00314909 0.00174067 0.01671270 0.00754908
0.00295242 0.00193147 0.01618960 0.00673950
0.00312975 0.00197330 0.01733640 0.00615785
0.00256825 0.00188538 0.01640589 0.00731451
0.00282959 0.00137494 0.01821737 0.00606546
0.00272353 0.00184774 0.01778446 0.00639792
0.00249161 0.00179104 0.01832755 0.00670545
0.00279400 0.00208732 0.01657016 0.00644366
0.00259624 0.00166117 0.01608618 0.00633828
0.00293217 0.00155471 0.01842083 0.00644293
0.00280196 0.00174143 0.01835792 0.00472930
0.00269059 0.00159134 0.01882674 0.00669441
0.00277778 0.00179267 0.01899370 0.00749756
0.00247687 0.00167246 0.01684696 0.00619938
0.00300411 0.00187669 0.01845959 0.00656447
0.00281880 0.00152732 0.01933023 0.00628417
0.00357456 0.00203452 0.01853098 0.00546429
0.00305718 0.00222046 0.01859183 0.00527640
0.00257614 0.00182042 0.01957499 0.00619463
0.00272189 0.00163924 0.01680966 0.00414363
0.00230151 0.00163102 0.01844419 0.00682016
0.00240370 0.00143390 0.01843974 0.00641812
0.00222920 0.00135213 0.01848479 0.00601668
0.00253145 0.00150739 0.01877583 0.00626685
0.00335359 0.00141084 0.01895201 0.00694456
0.00278819 0.00173028 0.01879360 0.00608354
0.00215310 0.00144169 0.01945749 0.00676888
0.00209452 0.00128174 0.01823707 0.00577393
0.00240921 0.00148580 0.01850283 0.00741528
0.00263855 0.00131816 0.01877645 0.00794913
0.00286613 0.00150682 0.01899288 0.00779620
0.00253609 0.00226367 0.01782832 0.00627855
0.00188407 0.00152328 0.01912921 0.00605426
0.00200087 0.00119683 0.01987098 0.00570445
0.00237282 0.00186541 0.01851048 0.00484556
0.00222839 0.00165546 0.01882650 0.00570965
0.00250219 0.00165900 0.01911019 0.00582892
