# pytorch neural network ReLU CrossEntropyLoss SGD:
#  unit=[80, 40, 20],batch=64,lr=1e-02,momentum=0.5,epoch=128
# train_loss, train_acc, val_loss, val_acc
0.68697557 0.54762021 0.68662357 0.55302305
0.56509491 0.71484185 0.50701140 0.72205972
0.45603447 0.75612054 0.41734062 0.79711477
0.40213072 0.80980697 0.39416117 0.81633676
0.38802396 0.81976826 0.38673221 0.81831803
0.38019889 0.82373895 0.38048772 0.82344298
0.37417048 0.82685508 0.37693758 0.82627801
0.36965811 0.82976840 0.37261409 0.82849191
0.36563453 0.83115811 0.36875468 0.82985089
0.36290873 0.83297082 0.36782697 0.82864738
0.36027704 0.83385128 0.36785908 0.82938558
0.35862574 0.83576329 0.36624819 0.83097811
0.35605728 0.83612582 0.36351899 0.83377287
0.35479649 0.83727391 0.37070104 0.83035809
0.35379138 0.83792995 0.37057214 0.82946441
0.35084113 0.83927653 0.35752492 0.83652990
0.34874034 0.84033397 0.35665183 0.83645217
0.34902214 0.84171079 0.37191659 0.82736867
0.34693523 0.84254811 0.35955085 0.83544338
0.34486496 0.84373499 0.35212731 0.84025697
0.34326899 0.84506434 0.35827575 0.83734593
0.34273549 0.84608721 0.36367862 0.83295901
0.34122112 0.84666559 0.35930356 0.83699710
0.33961288 0.84771435 0.35222795 0.84068535
0.33803248 0.84948390 0.35141873 0.84115118
0.33653310 0.85017443 0.35147032 0.84184965
0.33486812 0.85102040 0.34994111 0.84332464
0.33480203 0.85182747 0.36835784 0.83140702
0.33342544 0.85199147 0.35268316 0.83952056
0.33096354 0.85358405 0.34549664 0.84359719
0.32951145 0.85471922 0.35682871 0.83866754
0.32907776 0.85518965 0.36283871 0.83292264
0.32790978 0.85570753 0.35847382 0.83746412
0.32618031 0.85699800 0.34842944 0.84588903
0.32446611 0.85774035 0.35220447 0.84018123
0.32367442 0.85868992 0.35230138 0.84309363
0.32194329 0.85925960 0.36461328 0.83202896
0.32072312 0.85979909 0.35474646 0.84220104
0.31901817 0.86125791 0.35628832 0.84507326
0.31972280 0.86148237 0.41782455 0.81335833
0.31910467 0.86128380 0.37673342 0.82523467
0.31651188 0.86264333 0.35311487 0.83932837
0.31392265 0.86367054 0.33759670 0.85054749
0.31214992 0.86507330 0.35038727 0.84328809
0.31096785 0.86503873 0.35192218 0.84146093
0.31087430 0.86611772 0.38422307 0.82407271
0.31093260 0.86594073 0.40863847 0.82939184
0.31012608 0.86645002 0.35042809 0.84301662
0.30566285 0.86840520 0.33420556 0.85458648
0.30403388 0.86948422 0.35052769 0.84825785
0.30360853 0.87008846 0.34117251 0.84973047
0.30226664 0.87059776 0.35679453 0.83932964
0.30236060 0.87078766 0.42770117 0.80808046
0.30253419 0.87002795 0.34718338 0.84662831
0.29899047 0.87261329 0.39302871 0.83082774
0.29917374 0.87212562 0.40876906 0.81421336
0.29666647 0.87304060 0.36749821 0.84278479
0.29546719 0.87358440 0.35648421 0.84375529
0.29406187 0.87462022 0.35917796 0.84464968
0.29275834 0.87557837 0.40666600 0.83272464
0.29336802 0.87492665 0.34700003 0.85066540
0.29101307 0.87686456 0.43065567 0.81347677
0.29326256 0.87536685 0.35155309 0.84433758
0.28817621 0.87819391 0.34894853 0.84759791
0.28683328 0.87881544 0.34376363 0.85109387
0.28503451 0.87944989 0.35882886 0.84235885
0.28410734 0.87961386 0.33263602 0.85509096
0.28229547 0.88090433 0.37033122 0.84072960
0.28157847 0.88120219 0.34439982 0.85151989
0.28094079 0.88193159 0.40261158 0.82679000
0.28182918 0.88128845 0.40289615 0.82601596
0.28172392 0.88165097 0.41206727 0.82469699
0.27847397 0.88310549 0.35028696 0.84961844
0.27668547 0.88419311 0.43140027 0.82023090
0.27760381 0.88349820 0.35192972 0.85167663
0.27369462 0.88545772 0.43377215 0.82213397
0.27631401 0.88411970 0.37420432 0.83816596
0.27275839 0.88598853 0.36829886 0.84604819
0.27047405 0.88719707 0.35403412 0.84996800
0.26947850 0.88754235 0.46741197 0.81227482
0.27172541 0.88616114 0.35628866 0.84732771
0.26698679 0.88878970 0.41933026 0.82213353
0.26712208 0.88882421 0.47556234 0.82017730
0.26835781 0.88922991 0.66632875 0.73086799
0.27589041 0.88394264 0.33823243 0.85683994
0.26333686 0.89079226 0.45641031 0.81452428
0.26485197 0.89033052 0.52531457 0.80722769
0.26568792 0.89032182 0.38602816 0.84449323
0.26173368 0.89200076 0.34818907 0.85660622
0.25875714 0.89316180 0.39309152 0.83506036
0.25856919 0.89374877 0.41944212 0.82314330
0.25782433 0.89329556 0.34406092 0.85516797
0.25365276 0.89540185 0.33165851 0.85947852
0.25305197 0.89585499 0.53718440 0.80477968
0.25703974 0.89440474 0.40244509 0.84092261
0.25306700 0.89639454 0.34411041 0.85485904
0.24947323 0.89789644 0.46206750 0.81565060
